layer,start_date,railway,capacity,:ID,surveillance-type,level,public_transport,STIF-zone,website,addr-street,recycling-clothes,lit,amenity,ref-FR-STIF-stop_id,comment,shelter,dpt,train,crossing,name,city,supervised,lat,maxspeed,bicycle_parking,man_made,recycling-cans,charge,source-wheelchair,description,reg,recycling-green_waste,osmId,highway,old_name,note,crossing_ref,street,loc-name,bus,recycling-paper,segregated,ref-FR-STIF,official_name,bench,button_operated,network,recycling-plastic,tactile_paving,wheelchair,barrier,fixme,route_ref,recycling-glass,recycling-glass_bottles,access,covered,ref-IDFM,district,intermittent,operator,route_ref-FR-RER_D,bicycle,lon,source,mapillary,addr-city,direction,opening_hours,type-RATP,fee,ref,foot,crossing-bollard,traffic_calming,recycling_type 
,,,,788053036,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6364180,,,,,,,, Île-de-France,,788053036,,,,,Square Arthur Rimbaud,,,,,,,,,,,,,,,,,,,,,,,,,,2.4289182,,,,,,,,,,,,
,,,,788054683,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6364162,,,,,,,, Île-de-France,,788054683,,,,,Square Arthur Rimbaud,,,,,,,,,,,,,,,,,,,,,,,,,,2.4289052,,,,,,,,,,,,
,,,,788056426,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6252023,,,,,,,, Île-de-France,,788056426,,,,,Place de la Gare,,,,,,,,,,,,,,,,,,,,,,,,,,2.4283366,,,,,,,,,,,,
,,,,788056910,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6252298,,,,,,,, Île-de-France,,788056910,,,,,Rue Ambroise Croizat,,,,,,,,,,,,,,,,,,,,,,,,,,2.4280177,,,,,,,,,,,,
,,,,788057697,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6361025,,,,,,,, Île-de-France,,788057697,,,,,Square Arthur Rimbaud,,,,,,,,,,,,,,,,,,,,,,,,,,2.4285728,,,,,,,,,,,,
,,,,788057884,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6314201,,,,,,,, Île-de-France,,788057884,,,,,Square du Dragon,,,,,,,,,,,,,,,,,,,,,,,,,,2.4262480,,,,,,,,,,,,
,,,,788058082,,,platform,5,,,,,,StopPoint:10:18;StopPoint:66:9442,,, Essonne,,,Aguado,Évry-Courcouronnes,,48.6312720,,,,,,STIF 2019-01,, Île-de-France,,788058082,bus_stop,,,,Rue Gustave Courbet,,yes,,,3721;6965,,,,,,,yes;no,,,403;404;7002,,,,,,,,,,,2.4415029,,,,,,,,,,,,
,,,,788061077,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6262240,,,,,,,, Île-de-France,,788061077,,,,,Allée Jacquard,,,,,,,,,,,,,,,,,,,,,,,,,,2.4285243,,,,,,,,,,,,
,,,,788061286,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6384616,,,,,,,, Île-de-France,,788061286,,,,,Square Jean-paul Sartre,,,,,,,,,,,,,,,,,,,,,,,,,,2.4363279,,,,,,,,,,,,
,,,,788063433,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6318932,,,,,,,, Île-de-France,,788063433,,,,,Square du Dragon,,,,,,,,,,,,,,,,,,,,,,,,,,2.4263345,,,,,,,,,,,,
,,,,788063624,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6261710,,,,,,,, Île-de-France,,788063624,,,,,Allée Jacquard,,,,,,,,,,,,,,,,,,,,,,,,,,2.4281198,,,,,,,,,,,,
,,,,788063630,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6348108,,,,,,,, Île-de-France,,788063630,,,,,Avenue de l'Eglise,,,,,,,,,,,,,,,,,,,,,,,,,,2.4490935,,,,,,,,,,,,
,,,,788067879,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6317313,,,,,,,, Île-de-France,,788067879,,,,,Square du Dragon,,,,,,,,,,,,,,,,,,,,,,,,,,2.4265242,,,,,,,,,,,,
,,,,788075220,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6364609,,,,,,,, Île-de-France,,788075220,,,,,Square Arthur Rimbaud,,,,,,,,,,,,,,,,,,,,,,,,,,2.4288396,,,,,,,,,,,,
,,,,788075291,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6290279,,,,,,,, Île-de-France,,788075291,,,,,Rue des Mazières,,,,,,,,,,,,,,,,,,,,,,,,,,2.4335932,,,,,,,,,,,,
,,,,788075747,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6243241,,,,,,,, Île-de-France,,788075747,,,,,Rue Alphonse Laveran,,,,,,,,,,,,,,,,,,,,,,,,,,2.4321454,,,,,,,,,,,,
,,,,788078566,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6305812,,,,,,,, Île-de-France,,788078566,,,,,Rue du Bonhomme En Pierre,,,,,,,,,,,,,,,,,,,,,,,,,,2.4560810,,,,,,,,,,,,
,,,,788079363,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6314154,,,,,,,, Île-de-France,,788079363,,,,,Square du Dragon,,,,,,,,,,,,,,,,,,,,,,,,,,2.4263166,,,,,,,,,,,,
,,,,788080197,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6361221,,,,,,,, Île-de-France,,788080197,,,,,Square Arthur Rimbaud,,,,,,,,,,,,,,,,,,,,,,,,,,2.4285473,,,,,,,,,,,,
,,,,788081125,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6362853,,,,,,,, Île-de-France,,788081125,,,,,Rue Jules Valles,,,,,,,,,,,,,,,,,,,,,,,,,,2.4290992,,,,,,,,,,,,
,,,,788082062,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6362246,,,,,,,, Île-de-France,,788082062,,,,,Rue Jules Valles,,,,,,,,,,,,,,,,,,,,,,,,,,2.4291232,,,,,,,,,,,,
,,,,788087483,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6361770,,,,,,,, Île-de-France,,788087483,,,,,Place Jules Valles,,,,,,,,,,,,,,,,,,,,,,,,,,2.4292213,,,,,,,,,,,,
,,,,788087827,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6345701,,,,,,,, Île-de-France,,788087827,,,,,Rue Pissonnier,,,,,,,,,,,,,,,,,,,,,,,,,,2.4523136,,,,,,,,,,,,
,,,,788090202,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6345419,,,,,,,, Île-de-France,,788090202,,,,,Avenue Fragonard,,,,,,,,,,,,,,,,,,,,,,,,,,2.4520542,,,,,,,,,,,,
,,,,788090222,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6315125,,,,,,,, Île-de-France,,788090222,,,,,Square du Dragon,,,,,,,,,,,,,,,,,,,,,,,,,,2.4262650,,,,,,,,,,,,
,,,,788091404,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6364510,,,,,,,, Île-de-France,,788091404,,,,,Square Arthur Rimbaud,,,,,,,,,,,,,,,,,,,,,,,,,,2.4289014,,,,,,,,,,,,
,,,,788091709,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6315071,,,,,,,, Île-de-France,,788091709,,,,,Square du Dragon,,,,,,,,,,,,,,,,,,,,,,,,,,2.4263331,,,,,,,,,,,,
,,,,788092335,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6361809,,,,,,,, Île-de-France,,788092335,,,,,Rue Jules Valles,,,,,,,,,,,,,,,,,,,,,,,,,,2.4292006,,,,,,,,,,,,
,,,,788092433,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6362477,,,,,,,, Île-de-France,,788092433,,,,,Rue Jules Valles,,,,,,,,,,,,,,,,,,,,,,,,,,2.4291455,,,,,,,,,,,,
,,,,788093122,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6243852,,,,,,,, Île-de-France,,788093122,,,,,Allée Jean Rostand,,,,,,,,,,,,,,,,,,,,,,,,,,2.4323057,,,,,,,,,,,,
,,,,788093981,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6333753,,,,,,,, Île-de-France,,788093981,,,,,Square Lamartine,,,,,,,,,,,,,,,,,,,,,,,,,,2.4398584,,,,,,,,,,,,
,,,,788095257,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6338500,,,,,,,, Île-de-France,,788095257,,,,,Avenue Fragonard,,,,,,,,,,,,,,,,,,,,,,,,,,2.4530504,,,,,,,,,,,,
,,,,788096469,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6291539,,,,,,,, Île-de-France,,788096469,,,,,Rue du Bonhomme En Pierre,,,,,,,,,,,,,,,,,,,,,,,,,,2.4552034,,,,,,,,,,,,
,,,,788098591,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6364181,,,,,,,, Île-de-France,,788098591,,,,,Square Arthur Rimbaud,,,,,,,,,,,,,,,,,,,,,,,,,,2.4288964,,,,,,,,,,,,
,,,,788099341,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6364440,,,,,,,, Île-de-France,,788099341,,,,,Square Arthur Rimbaud,,,,,,,,,,,,,,,,,,,,,,,,,,2.4289095,,,,,,,,,,,,
,,,,788099454,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6283927,,,,,,,, Île-de-France,,788099454,,,,,Avenue de Beauvoir,,,,,,,,,,,,,,,,,,,,,,,,,,2.4571549,,,,,,,,,,,,
,,,,788099694,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6243653,,,,,,,, Île-de-France,,788099694,,,,,Rue Alphonse Laveran,,,,,,,,,,,,,,,,,,,,,,,,,,2.4321124,,,,,,,,,,,,
,,,,788099927,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6318407,,,,,,,, Île-de-France,,788099927,,,,,Square du Dragon,,,,,,,,,,,,,,,,,,,,,,,,,,2.4263944,,,,,,,,,,,,
,,,,788108206,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6362384,,,,,,,, Île-de-France,,788108206,,,,,Rue Jules Valles,,,,,,,,,,,,,,,,,,,,,,,,,,2.4291265,,,,,,,,,,,,
,,,,788109447,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6337972,,,,,,,, Île-de-France,,788109447,,,,,Square Jacques Prévert,,,,,,,,,,,,,,,,,,,,,,,,,,2.4300717,,,,,,,,,,,,
,,,,788110040,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6317909,,,,,,,, Île-de-France,,788110040,,,,,Square du Dragon,,,,,,,,,,,,,,,,,,,,,,,,,,2.4263846,,,,,,,,,,,,
,,,,788112119,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6361770,,,,,,,, Île-de-France,,788112119,,,,,Rue Jules Valles,,,,,,,,,,,,,,,,,,,,,,,,,,2.4292056,,,,,,,,,,,,
,,,,788113523,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6332448,,,,,,,, Île-de-France,,788113523,,,,,Allée Georges Clémenceau,,,,,,,,,,,,,,,,,,,,,,,,,,2.4390559,,,,,,,,,,,,
,,,,788113786,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6293113,,,,,,,, Île-de-France,,788113786,,,,,Avenue de Beauvoir,,,,,,,,,,,,,,,,,,,,,,,,,,2.4581944,,,,,,,,,,,,
,,,,788114441,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6361160,,,,,,,, Île-de-France,,788114441,,,,,Square Arthur Rimbaud,,,,,,,,,,,,,,,,,,,,,,,,,,2.4285206,,,,,,,,,,,,
,,,,788119085,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6385457,,,,,,,, Île-de-France,,788119085,,,,,Square Jean-paul Sartre,,,,,,,,,,,,,,,,,,,,,,,,,,2.4365175,,,,,,,,,,,,
,,,,788120055,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6334191,,,,,,,, Île-de-France,,788120055,,,,,Allée Georges Clémenceau,,,,,,,,,,,,,,,,,,,,,,,,,,2.4391891,,,,,,,,,,,,
,,,,788120509,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6362655,,,,,,,, Île-de-France,,788120509,,,,,Rue Jules Valles,,,,,,,,,,,,,,,,,,,,,,,,,,2.4290994,,,,,,,,,,,,
,,,,788120571,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6392921,,,,,,,, Île-de-France,,788120571,,,,,Rue de la Clairière,,,,,,,,,,,,,,,,,,,,,,,,,,2.4210022,,,,,,,,,,,,
,,,,788121270,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6362032,,,,,,,, Île-de-France,,788121270,,,,,Rue Jules Valles,,,,,,,,,,,,,,,,,,,,,,,,,,2.4291491,,,,,,,,,,,,
,,,,788124511,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6361760,,,,,,,, Île-de-France,,788124511,,,,,Place Jules Valles,,,,,,,,,,,,,,,,,,,,,,,,,,2.4292144,,,,,,,,,,,,
,,,,788127562,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6276335,,,,,,,, Île-de-France,,788127562,,,,,Avenue de Beauvoir,,,,,,,,,,,,,,,,,,,,,,,,,,2.4559977,,,,,,,,,,,,
,,,,788127886,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6345058,,,,,,,, Île-de-France,,788127886,,,,,Avenue Fragonard,,,,,,,,,,,,,,,,,,,,,,,,,,2.4519930,,,,,,,,,,,,
,,,,788128100,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6294655,,,,,,,, Île-de-France,,788128100,,,,,Rue du Bonhomme En Pierre,,,,,,,,,,,,,,,,,,,,,,,,,,2.4554094,,,,,,,,,,,,
,,,,788128287,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6398728,,,,,,,, Île-de-France,,788128287,,,,,Allée Avalon,,,,,,,,,,,,,,,,,,,,,,,,,,2.4217374,,,,,,,,,,,,
,,,,788133173,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6362388,,,,,,,, Île-de-France,,788133173,,,,,Rue Jules Valles,,,,,,,,,,,,,,,,,,,,,,,,,,2.4291104,,,,,,,,,,,,
,,,,788134051,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6241946,,,,,,,, Île-de-France,,788134051,,,,,Rue Alphonse Laveran,,,,,,,,,,,,,,,,,,,,,,,,,,2.4320650,,,,,,,,,,,,
,,,,788135285,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6362510,,,,,,,, Île-de-France,,788135285,,,,,Rue Jules Valles,,,,,,,,,,,,,,,,,,,,,,,,,,2.4290942,,,,,,,,,,,,
,,,,788137340,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6360836,,,,,,,, Île-de-France,,788137340,,,,,Square Arthur Rimbaud,,,,,,,,,,,,,,,,,,,,,,,,,,2.4285569,,,,,,,,,,,,
,,,,788138055,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6292743,,,,,,,, Île-de-France,,788138055,,,,,Avenue de Beauvoir,,,,,,,,,,,,,,,,,,,,,,,,,,2.4582664,,,,,,,,,,,,
,,,,788138232,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6392551,,,,,,,, Île-de-France,,788138232,,,,,Rue de la Clairière,,,,,,,,,,,,,,,,,,,,,,,,,,2.4210592,,,,,,,,,,,,
,,,,788141250,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6291243,,,,,,,, Île-de-France,,788141250,,,,,Rue des Mazières,,,,,,,,,,,,,,,,,,,,,,,,,,2.4334778,,,,,,,,,,,,
,,,,788142971,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6364104,,,,,,,, Île-de-France,,788142971,,,,,Square Arthur Rimbaud,,,,,,,,,,,,,,,,,,,,,,,,,,2.4289493,,,,,,,,,,,,
,,,,788145930,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6239934,,,,,,,, Île-de-France,,788145930,,,,,Rue Alphonse Laveran,,,,,,,,,,,,,,,,,,,,,,,,,,2.4321594,,,,,,,,,,,,
,,,,788151628,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6345430,,,,,,,, Île-de-France,,788151628,,,,,Avenue Fragonard,,,,,,,,,,,,,,,,,,,,,,,,,,2.4523498,,,,,,,,,,,,
,,,,788154051,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6361241,,,,,,,, Île-de-France,,788154051,,,,,Square Arthur Rimbaud,,,,,,,,,,,,,,,,,,,,,,,,,,2.4285339,,,,,,,,,,,,
,,,,788155649,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6365023,,,,,,,, Île-de-France,,788155649,,,,,Square Arthur Rimbaud,,,,,,,,,,,,,,,,,,,,,,,,,,2.4288158,,,,,,,,,,,,
,,,,788156448,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6332724,,,,,,,, Île-de-France,,788156448,,,,,Allée Georges Clémenceau,,,,,,,,,,,,,,,,,,,,,,,,,,2.4389363,,,,,,,,,,,,
,,,,788159424,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6333674,,,,,,,, Île-de-France,,788159424,,,,,Allée Georges Clémenceau,,,,,,,,,,,,,,,,,,,,,,,,,,2.4395635,,,,,,,,,,,,
,,,,788162795,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6352353,,,,,,,, Île-de-France,,788162795,,,,,Rue Montespan,,,,,,,,,,,,,,,,,,,,,,,,,,2.4391283,,,,,,,,,,,,
,,,,788163105,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6362210,,,,,,,, Île-de-France,,788163105,,,,,Square Arthur Rimbaud,,,,,,,,,,,,,,,,,,,,,,,,,,2.4283958,,,,,,,,,,,,
,,,,788165106,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6364692,,,,,,,, Île-de-France,,788165106,,,,,Square Arthur Rimbaud,,,,,,,,,,,,,,,,,,,,,,,,,,2.4288552,,,,,,,,,,,,
,,,,788167192,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6398146,,,,,,,, Île-de-France,,788167192,,,,,Allée Avalon,,,,,,,,,,,,,,,,,,,,,,,,,,2.4217409,,,,,,,,,,,,
,,,,788168419,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6364314,,,,,,,, Île-de-France,,788168419,,,,,Square Arthur Rimbaud,,,,,,,,,,,,,,,,,,,,,,,,,,2.4288901,,,,,,,,,,,,
,,,,788168444,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6290615,,,,,,,, Île-de-France,,788168444,,,,,Rue du Bonhomme En Pierre,,,,,,,,,,,,,,,,,,,,,,,,,,2.4550832,,,,,,,,,,,,
,,,,788171318,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6275793,,,,,,,, Île-de-France,,788171318,,,,,Avenue de Beauvoir,,,,,,,,,,,,,,,,,,,,,,,,,,2.4559156,,,,,,,,,,,,
,,,,788171476,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6346683,,,,,,,, Île-de-France,,788171476,,,,,Avenue de l'Eglise,,,,,,,,,,,,,,,,,,,,,,,,,,2.4491950,,,,,,,,,,,,
,,,,788172188,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6333270,,,,,,,, Île-de-France,,788172188,,,,,Allée Georges Clémenceau,,,,,,,,,,,,,,,,,,,,,,,,,,2.4397648,,,,,,,,,,,,
,,,,788174154,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6243294,,,,,,,, Île-de-France,,788174154,,,,,Rue Alphonse Laveran,,,,,,,,,,,,,,,,,,,,,,,,,,2.4321537,,,,,,,,,,,,
,,,,788174210,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6364241,,,,,,,, Île-de-France,,788174210,,,,,Square Arthur Rimbaud,,,,,,,,,,,,,,,,,,,,,,,,,,2.4288902,,,,,,,,,,,,
,,,,788176321,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6364251,,,,,,,, Île-de-France,,788176321,,,,,Square Arthur Rimbaud,,,,,,,,,,,,,,,,,,,,,,,,,,2.4289330,,,,,,,,,,,,
,,,,788176717,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6343773,,,,,,,, Île-de-France,,788176717,,,,,Avenue Fragonard,,,,,,,,,,,,,,,,,,,,,,,,,,2.4522771,,,,,,,,,,,,
,,,,788177033,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6363399,,,,,,,, Île-de-France,,788177033,,,,,Square Arthur Rimbaud,,,,,,,,,,,,,,,,,,,,,,,,,,2.4290075,,,,,,,,,,,,
,,,,788177370,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6262509,,,,,,,, Île-de-France,,788177370,,,,,Desserte de la Butte Creuse,,,,,,,,,,,,,,,,,,,,,,,,,,2.4282038,,,,,,,,,,,,
,,,,788177703,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6355594,,,,,,,, Île-de-France,,788177703,,,,,Square Alfred de Musset,,,,,,,,,,,,,,,,,,,,,,,,,,2.4390925,,,,,,,,,,,,
,,,,788178194,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6242387,,,,,,,, Île-de-France,,788178194,,,,,Rue Alphonse Laveran,,,,,,,,,,,,,,,,,,,,,,,,,,2.4321326,,,,,,,,,,,,
,,,,788178623,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6364018,,,,,,,, Île-de-France,,788178623,,,,,Square Arthur Rimbaud,,,,,,,,,,,,,,,,,,,,,,,,,,2.4289333,,,,,,,,,,,,
,,,,788179300,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6364367,,,,,,,, Île-de-France,,788179300,,,,,Square Arthur Rimbaud,,,,,,,,,,,,,,,,,,,,,,,,,,2.4288935,,,,,,,,,,,,
,,,,788179812,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6262528,,,,,,,, Île-de-France,,788179812,,,,,Desserte de la Butte Creuse,,,,,,,,,,,,,,,,,,,,,,,,,,2.4281812,,,,,,,,,,,,
,,,,788188664,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6359647,,,,,,,, Île-de-France,,788188664,,,,,Place Jules Valles,,,,,,,,,,,,,,,,,,,,,,,,,,2.4291017,,,,,,,,,,,,
,,,,788193748,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6333863,,,,,,,, Île-de-France,,788193748,,,,,Allée Georges Clémenceau,,,,,,,,,,,,,,,,,,,,,,,,,,2.4393444,,,,,,,,,,,,
,,,,788197707,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6333880,,,,,,,, Île-de-France,,788197707,,,,,Allée Georges Clémenceau,,,,,,,,,,,,,,,,,,,,,,,,,,2.4396907,,,,,,,,,,,,
,,,,788197715,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6299265,,,,,,,, Île-de-France,,788197715,,,,,Rue du Bonhomme En Pierre,,,,,,,,,,,,,,,,,,,,,,,,,,2.4560123,,,,,,,,,,,,
,,,,788197725,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6355591,,,,,,,, Île-de-France,,788197725,,,,,Square Alfred de Musset,,,,,,,,,,,,,,,,,,,,,,,,,,2.4391227,,,,,,,,,,,,
,,,,788198147,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6319142,,,,,,,, Île-de-France,,788198147,,,,,Square du Dragon,,,,,,,,,,,,,,,,,,,,,,,,,,2.4263729,,,,,,,,,,,,
,,,,788198755,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6362427,,,,,,,, Île-de-France,,788198755,,,,,Rue Jules Valles,,,,,,,,,,,,,,,,,,,,,,,,,,2.4291008,,,,,,,,,,,,
,,,,788200117,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6362098,,,,,,,, Île-de-France,,788200117,,,,,Rue Jules Valles,,,,,,,,,,,,,,,,,,,,,,,,,,2.4291632,,,,,,,,,,,,
,,,,788200589,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6291961,,,,,,,, Île-de-France,,788200589,,,,,Rue du Bonhomme En Pierre,,,,,,,,,,,,,,,,,,,,,,,,,,2.4551292,,,,,,,,,,,,
,,,,788200871,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6333926,,,,,,,, Île-de-France,,788200871,,,,,Allée Georges Clémenceau,,,,,,,,,,,,,,,,,,,,,,,,,,2.4396103,,,,,,,,,,,,
,,,,788201075,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6392747,,,,,,,, Île-de-France,,788201075,,,,,Rue de la Clairière,,,,,,,,,,,,,,,,,,,,,,,,,,2.4210865,,,,,,,,,,,,
,,,,788201198,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6362769,,,,,,,, Île-de-France,,788201198,,,,,Rue Jules Valles,,,,,,,,,,,,,,,,,,,,,,,,,,2.4290824,,,,,,,,,,,,
,,,,788203387,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6313771,,,,,,,, Île-de-France,,788203387,,,,,Square du Dragon,,,,,,,,,,,,,,,,,,,,,,,,,,2.4261617,,,,,,,,,,,,
,,,,788212009,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6312904,,,,,,,, Île-de-France,,788212009,,,,,Square du Dragon,,,,,,,,,,,,,,,,,,,,,,,,,,2.4260815,,,,,,,,,,,,
,,,,788213398,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6262223,,,,,,,, Île-de-France,,788213398,,,,,Allée Jacquard,,,,,,,,,,,,,,,,,,,,,,,,,,2.4285465,,,,,,,,,,,,
,,,,788214678,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6331839,,,,,,,, Île-de-France,,788214678,,,,,Allée Georges Clémenceau,,,,,,,,,,,,,,,,,,,,,,,,,,2.4388944,,,,,,,,,,,,
,,,,788216572,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6317858,,,,,,,, Île-de-France,,788216572,,,,,Square du Dragon,,,,,,,,,,,,,,,,,,,,,,,,,,2.4264597,,,,,,,,,,,,
,,,,788217331,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6360496,,,,,,,, Île-de-France,,788217331,,,,,Square Arthur Rimbaud,,,,,,,,,,,,,,,,,,,,,,,,,,2.4285983,,,,,,,,,,,,
,,,,788219444,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6313313,,,,,,,, Île-de-France,,788219444,,,,,Square du Dragon,,,,,,,,,,,,,,,,,,,,,,,,,,2.4261519,,,,,,,,,,,,
,,,,788222888,,,,,,,,,,,,, Essonne,,,,Évry-Courcouronnes,,48.6262576,,,,,,,, Île-de-France,,788222888,,,,,Desserte de la Butte Creuse,,,,,,,,,,,,,,,,,,,,,,,,,,2.4281356,,,,,,,,,,,,
